# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.526897, -7.7393, 0.396154
-1.45525, -8.54567, 0.172392
-0.541276, -7.75313, 0.270493
-2.09653, -9.33827, 0.597332
-0.450906, -7.66087, 0.362723
-1.13778, -8.25646, 0.196705
-2.99351, -9.58643, 0.116656
-0.737923, -7.96523, 0.44795
-1.19455, -8.3306, 0.18983
-0.424955, -7.63866, 0.329096
-0.667466, -7.87898, 0.244186
-0.461044, -7.70517, 0.284888
-0.89928, -8.07426, 0.216291
-1.89031, -9.19482, 0.586157
-0.702136, -7.92579, 0.440637
-0.457103, -7.66627, 0.301626
-0.425628, -7.67476, 0.297249
-1.96554, -8.87577, 0.150748
-0.430218, -7.64383, 0.318965
-0.859973, -8.09355, 0.469152
-2.73806, -9.41494, 0.123744
-0.879441, -8.11323, 0.472127
-0.449827, -7.65977, 0.361993
-0.436832, -7.65059, 0.354998
-0.480204, -7.69212, 0.289725
-0.507725, -7.71938, 0.3895
-0.817888, -8.00314, 0.225352
-1.22176, -8.35159, 0.187974
-0.50612, -7.74363, 0.273037
-2.03066, -9.36583, 0.599414
-3.44915, -10.8831, 0.691464
-0.500494, -7.71145, 0.28274
-1.89923, -8.90167, 0.149247
-2.9731, -9.70613, 0.112044
-0.414763, -7.67026, 0.368358
-0.958143, -8.1979, 0.484281
-0.403696, -7.65958, 0.361862
-0.793916, -7.98196, 0.228258
-1.23403, -8.35966, 0.18727
-0.643913, -7.85944, 0.24764
-1.23162, -8.36211, 0.187058
-0.75465, -7.98124, 0.450794
-0.420356, -7.6385, 0.329852
-0.738599, -7.93759, 0.234715
-0.478359, -7.69412, 0.288945
-0.637763, -7.83951, 0.251349
-0.518628, -7.73783, 0.395688
-2.49316, -9.34515, 0.126807
-0.50356, -7.71788, 0.280638
-0.780611, -7.96901, 0.230088
-1.14447, -8.39937, 0.509905
-1.12102, -8.26767, 0.195632
-2.3316, -9.22496, 0.13235
-0.426214, -7.6399, 0.325369
-1.31008, -8.42562, 0.181715
-0.897091, -8.13256, 0.474991
-0.456884, -7.7016, 0.286155
-0.474038, -7.69003, 0.290556
-0.442954, -7.66037, 0.305095
-0.7424, -7.93341, 0.235351
-0.484484, -7.7252, 0.278356
-1.37988, -8.48029, 0.177352
-0.525512, -7.76009, 0.268701
-0.457572, -7.66768, 0.366902
-1.39169, -8.48997, 0.176601
-0.965053, -8.20468, 0.485212
-1.13513, -8.2544, 0.196905
-0.425005, -7.64303, 0.320008
-0.43414, -7.68893, 0.377543
-1.66373, -8.95145, 0.565746
-0.604924, -7.82098, 0.418384
-0.632928, -7.85571, 0.426317
-0.541919, -7.79308, 0.411466
-0.623601, -7.84331, 0.423559
