# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-01-22 02:32:46 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 6
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_data_1.json
# init = 2 (Default)
# random
#   seed = 55176064
# output
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.477606, -7.68965, 0.377861
-2.15765, -9.50445, 0.609598
-0.434331, -7.64553, 0.349975
-0.648111, -7.84724, 0.249886
-4.0765, -10.4785, 0.0874589
-0.438504, -7.64827, 0.352852
-0.461044, -7.67046, 0.299394
-2.85148, -9.62578, 0.115111
-0.818319, -8.04919, 0.462202
-0.770731, -7.95923, 0.231498
-1.18854, -8.3248, 0.190349
-1.55938, -8.63491, 0.166023
-1.43609, -8.71045, 0.543324
-0.464379, -7.67467, 0.370725
-0.442698, -7.654, 0.357821
-3.00559, -10.423, 0.667348
-0.538513, -7.75613, 0.401298
-3.03371, -9.75737, 0.110146
-0.445204, -7.65466, 0.308941
-2.24716, -9.17707, 0.13466
-0.591683, -7.80812, 0.415265
-0.451355, -7.6617, 0.363261
-1.49503, -8.78034, 0.550088
-0.514099, -7.72641, 0.391929
-3.85243, -10.3307, 0.0915764
-1.27048, -8.39498, 0.184254
-0.770731, -7.95923, 0.231498
-1.07435, -8.22575, 0.199715
-0.636196, -7.83617, 0.251992
-1.14471, -8.39927, 0.509893
-0.644854, -7.86399, 0.428114
-1.75525, -8.79282, 0.155728
-0.473822, -7.68471, 0.375636
-0.437517, -7.64875, 0.353314
-0.433201, -7.64284, 0.320271
-1.1767, -8.31537, 0.1912
-0.433181, -7.64334, 0.347269
-2.55146, -9.40779, 0.124053
-0.458437, -7.67002, 0.368223
-0.434769, -7.64495, 0.349297
-0.481186, -7.69727, 0.381102
-0.510803, -7.71836, 0.280487
-0.707658, -7.93245, 0.441906
-1.57434, -8.64713, 0.165184
-1.84759, -8.85845, 0.151766
-0.632369, -7.84991, 0.425037
-1.10359, -8.25071, 0.197262
-0.477343, -7.68843, 0.37732
-3.1457, -9.84208, 0.107105
-0.45929, -7.66884, 0.300237
-0.843077, -8.02436, 0.222542
-0.451702, -7.66145, 0.304427
-0.58043, -7.78427, 0.262879
-0.437108, -7.64762, 0.352208
-0.523457, -7.74062, 0.396571
-0.836781, -8.01857, 0.223299
-0.519943, -7.72707, 0.277791
-0.456805, -7.66736, 0.366715
-0.622465, -7.83996, 0.422801
-0.729808, -7.95575, 0.446234
-1.55105, -8.62773, 0.166519
-0.494733, -7.70636, 0.384711
-0.666405, -7.86426, 0.246772
-1.84025, -8.86015, 0.151666
-0.492651, -7.70106, 0.28635
-0.712715, -7.90668, 0.239559
-0.488163, -7.69762, 0.287618
-0.472898, -7.68294, 0.293513
-0.496691, -7.70486, 0.284997
-0.900003, -8.07483, 0.216223
-0.942331, -8.1122, 0.211832
-0.903592, -8.13918, 0.475959
-0.672436, -7.86944, 0.245851
-0.526016, -7.73878, 0.395991
-0.430734, -7.64075, 0.323603
-0.454862, -7.66537, 0.365545
-0.463217, -7.67897, 0.372899
