# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.496948, -7.70479, 0.285021
-1.65366, -8.71163, 0.160878
-4.12078, -10.5145, 0.0864931
-2.73734, -10.1358, 0.650844
-1.50975, -8.79687, 0.551655
-0.46464, -7.67492, 0.370855
-0.78865, -8.01595, 0.456748
-0.844834, -8.02571, 0.222367
-0.524667, -7.73698, 0.395414
-1.84511, -8.86516, 0.151371
-0.793815, -7.97993, 0.228541
-0.451901, -7.6612, 0.304581
-0.467503, -7.67786, 0.372349
-0.445212, -7.65507, 0.358645
-1.05788, -8.21316, 0.20098
-0.450508, -7.65984, 0.30543
-0.527653, -7.74009, 0.396403
-2.03066, -9.36583, 0.599414
-0.865818, -8.0986, 0.469922
-0.479526, -7.69023, 0.378115
-0.619054, -7.82004, 0.255181
-3.13563, -9.83495, 0.107356
-1.04369, -8.29025, 0.496524
-0.429418, -7.63907, 0.327581
-1.09666, -8.24669, 0.197653
-0.583045, -7.79799, 0.412724
-0.479507, -7.688, 0.291377
-0.518055, -7.72498, 0.278426
-0.806209, -8.03473, 0.459856
-0.57184, -7.78624, 0.40968
-0.679481, -7.87591, 0.244717
-0.703541, -7.92527, 0.440537
-0.503598, -7.7151, 0.387971
-0.830008, -8.01245, 0.224108
-1.21029, -8.4708, 0.518134
-0.468748, -7.67914, 0.372982
-0.5986, -7.80097, 0.259167
-0.531761, -7.74436, 0.397742
-0.643677, -7.86184, 0.427651
-0.470791, -7.67957, 0.295003
-1.875, -9.19576, 0.586232
-0.549474, -7.7548, 0.270056
-0.437223, -7.6468, 0.315624
-0.547054, -7.76031, 0.402518
-0.439672, -7.64944, 0.353959
-0.571922, -7.78632, 0.409702
-0.464007, -7.67428, 0.370517
-0.558127, -7.76298, 0.267974
-2.38815, -9.28598, 0.129492
-1.87528, -8.88909, 0.149974
-0.679104, -7.87557, 0.244777
-0.537154, -7.74314, 0.273172
-0.702887, -7.89738, 0.241079
-0.460924, -7.67112, 0.368828
-0.975437, -8.14129, 0.208564
-0.445991, -7.65586, 0.359239
-1.28733, -8.4092, 0.183067
-0.575437, -7.79001, 0.410669
-0.438586, -7.64814, 0.314309
-0.599751, -7.81554, 0.417077
-0.432258, -7.64193, 0.345207
-1.47515, -8.75913, 0.54806
-0.457005, -7.66618, 0.301679
-1.66926, -8.72425, 0.160058
-0.963611, -8.13091, 0.209715
-0.746303, -7.93696, 0.234811
-0.500147, -7.71153, 0.386661
-2.10471, -9.4467, 0.605413
-0.518953, -7.72583, 0.278165
-1.36629, -8.47543, 0.177732
-0.644662, -7.86288, 0.427876
-0.479315, -7.68782, 0.291454
-1.06805, -8.3166, 0.499854
-0.430018, -7.63968, 0.340831
-0.665101, -7.8845, 0.432437
-0.75958, -7.98492, 0.451439
-2.1704, -9.11968, 0.13751
-0.500694, -7.70838, 0.283776
-1.17927, -8.31757, 0.191001
-0.508887, -7.71622, 0.281171
-0.494266, -7.70221, 0.285935
-0.945531, -8.18431, 0.482395
-0.734815, -7.95853, 0.446739
-0.433663, -7.64328, 0.319673
-2.23932, -9.17265, 0.134876
-1.23241, -8.49483, 0.520819
-0.525991, -7.73253, 0.276173
-0.429722, -7.63938, 0.340047
-0.42879, -7.63844, 0.33652
-0.516385, -7.72338, 0.278914
-0.430167, -7.63981, 0.325563
-1.47334, -8.75716, 0.54787
-0.749799, -7.94013, 0.23433
-0.76285, -7.95196, 0.232563
-0.548662, -7.75404, 0.270256
-0.552165, -7.75735, 0.2694
-1.41929, -8.51955, 0.174342
-0.493789, -7.70175, 0.2861
-0.536114, -7.74215, 0.273444
-0.430554, -7.6402, 0.324703
-1.23162, -8.36211, 0.187058
-1.46956, -8.56115, 0.171255
