# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-30 16:42:18 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 4000
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 4000
#     num_elbo_draws = 25 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_3.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_3.log
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.428687, -7.63869, 0.337729
-0.593816, -7.80955, 0.415615
-0.428317, -7.63832, 0.33099
-0.596166, -7.79891, 0.259612
-0.428329, -7.63833, 0.335776
-0.39919, -7.63916, 0.327297
-0.569617, -7.78126, 0.263574
-0.431567, -7.64155, 0.322213
-0.398274, -7.63843, 0.336469
-0.55211, -7.78907, 0.410424
-0.932273, -8.17003, 0.480389
-0.429948, -7.63996, 0.341499
-0.588914, -7.79409, 0.411726
-0.431865, -7.67103, 0.368782
-0.421434, -7.63856, 0.337117
-2.76019, -10.1593, 0.652237
-0.677054, -7.88022, 0.243973
-1.46026, -8.5244, 0.173977
-0.579363, -7.77384, 0.265319
-1.17298, -8.42001, 0.512322
-1.0479, -8.20442, 0.201867
-0.797364, -8.03444, 0.459809
-1.66989, -8.72434, 0.160052
-0.42968, -7.63969, 0.340857
-3.92132, -10.2561, 0.0937489
-0.494963, -7.70317, 0.285592
-0.587146, -7.80254, 0.413875
-2.68131, -10.1268, 0.650302
-0.733236, -7.96987, 0.448781
-1.91004, -8.93787, 0.14719
-1.18003, -8.31806, 0.190956
-0.442515, -7.63864, 0.329184
-0.516343, -7.75374, 0.400589
-0.600816, -7.8169, 0.417405
-0.539778, -7.74588, 0.272422
-0.428376, -7.63838, 0.330564
-0.985562, -8.14461, 0.208199
-0.83567, -8.01517, 0.223747
-3.56568, -10.0247, 0.100924
-1.59898, -8.66481, 0.163984
-4.0911, -10.4711, 0.08766
-0.605345, -7.82352, 0.418988
-0.398859, -7.63886, 0.328276
-0.427658, -7.64434, 0.348559
-0.638549, -7.83833, 0.251575
-2.10987, -9.07225, 0.139937
-1.14421, -8.39893, 0.509853
-0.533852, -7.74773, 0.271923
-0.769358, -7.99547, 0.45327
-0.545834, -7.759, 0.268977
-0.41243, -7.65219, 0.356367
-0.403028, -7.64264, 0.320545
-1.76742, -8.80274, 0.155118
-0.682404, -7.91886, 0.439303
-0.658472, -7.87768, 0.43102
-1.47627, -8.57909, 0.169955
-0.62614, -7.84355, 0.423614
-1.98726, -9.25277, 0.590741
-0.474155, -7.67058, 0.299331
-2.27111, -9.19627, 0.133727
-1.14891, -8.29147, 0.193393
-0.45213, -7.64859, 0.353165
-1.9367, -8.93198, 0.147522
-1.4974, -8.55328, 0.171831
-0.472165, -7.71034, 0.386219
-0.445485, -7.64168, 0.322005
-0.440894, -7.65718, 0.360197
-5.95476, -11.7577, 0.0598441
-0.432009, -7.6497, 0.312893
-0.590623, -7.79593, 0.412198
-0.399981, -7.63987, 0.325424
-2.45576, -9.73446, 0.625522
-0.422492, -7.64001, 0.32512
-1.57431, -8.84884, 0.556503
-0.447702, -7.66387, 0.364628
-0.447222, -7.66339, 0.364335
-1.2644, -8.39066, 0.184617
-1.624, -8.7031, 0.161436
-2.68916, -9.51003, 0.11974
-0.439957, -7.67629, 0.29652
-0.614883, -7.83334, 0.421284
-0.765653, -7.95038, 0.232797
-1.40156, -8.67855, 0.540157
-1.40079, -8.50365, 0.175549
-0.427404, -7.64506, 0.317485
-0.531221, -7.73777, 0.27467
-0.649838, -7.85997, 0.427246
-0.520942, -7.75827, 0.401926
-0.456916, -7.65358, 0.357496
-0.474408, -7.71254, 0.387033
-0.473514, -7.71166, 0.38671
-0.717563, -7.90543, 0.239762
-0.4898, -7.72763, 0.392342
-0.487298, -7.72517, 0.391509
-1.94398, -9.20823, 0.587226
-0.531847, -7.73286, 0.394079
-2.64665, -9.47861, 0.121042
-3.42441, -10.0868, 0.0989274
-1.9839, -8.97411, 0.145176
-0.503502, -7.71531, 0.388046
-0.651866, -7.86348, 0.246911
-5.68507, -12.9677, 0.77549
-1.9367, -8.93198, 0.147522
-1.51065, -8.59466, 0.168842
-0.443624, -7.66121, 0.304577
-0.718586, -7.95515, 0.446124
-0.6051, -7.81421, 0.256374
-0.772357, -7.99867, 0.453819
-0.492233, -7.69074, 0.378337
-0.476572, -7.6742, 0.370479
-0.600485, -7.81885, 0.255422
-5.46697, -11.2066, 0.070228
-0.406293, -7.64563, 0.316857
-0.8896, -8.11985, 0.473114
-0.556171, -7.76137, 0.268376
-0.719002, -7.95557, 0.4462
-0.544931, -7.7404, 0.273929
-0.40708, -7.64635, 0.316088
-3.46185, -9.95609, 0.103188
-2.89378, -9.70003, 0.112273
-0.825452, -8.0554, 0.463196
-0.425713, -7.66506, 0.365355
-1.14028, -8.27069, 0.195345
-0.448719, -7.64504, 0.349413
-0.440898, -7.65075, 0.311992
-0.900307, -8.07434, 0.216282
-0.702876, -7.90739, 0.239444
-0.482388, -7.6984, 0.381563
-0.433617, -7.65008, 0.354546
-1.06448, -8.30546, 0.498455
-1.18642, -8.44469, 0.51517
-0.798291, -8.02211, 0.457776
-1.05409, -8.20979, 0.20132
-0.431813, -7.64183, 0.345048
-0.640272, -7.85846, 0.426917
-1.96358, -9.29176, 0.593772
-0.504099, -7.71593, 0.388269
-0.431865, -7.67103, 0.368782
-0.522508, -7.75026, 0.271248
-0.598449, -7.79225, 0.261078
-0.404182, -7.6437, 0.31913
-1.83022, -9.1233, 0.58036
-2.76019, -10.1593, 0.652237
-0.429458, -7.63945, 0.32646
-0.491695, -7.70774, 0.385241
-0.96682, -8.12917, 0.209911
-0.426382, -7.64403, 0.318716
-1.05587, -8.2022, 0.202094
-0.568859, -7.79117, 0.261319
-1.83827, -8.85921, 0.151721
-0.671251, -7.86175, 0.247223
-0.546776, -7.75989, 0.268752
-0.447414, -7.65765, 0.360534
-0.474367, -7.6911, 0.290127
-2.10214, -9.05975, 0.140587
-0.493531, -7.69211, 0.378932
-0.641451, -7.85088, 0.425251
-0.921263, -8.09339, 0.214013
-0.918464, -8.15696, 0.478528
-1.63238, -8.71007, 0.16098
-0.746604, -7.93735, 0.234752
-0.830581, -8.06089, 0.464069
-0.473029, -7.71119, 0.386534
-0.619822, -7.8357, 0.252082
-0.435929, -7.65233, 0.35648
-0.442909, -7.63904, 0.339011
-0.532336, -7.73883, 0.274371
-0.465703, -7.67495, 0.297158
-0.494168, -7.69279, 0.379221
-0.87209, -8.05469, 0.218687
-2.00427, -9.3688, 0.599638
