# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-28 16:03:48 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_3.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_3.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.410226, -7.64922, 0.313314
-0.415171, -7.65484, 0.358475
-0.723318, -7.91083, 0.23889
-0.435495, -7.67224, 0.298487
-0.551092, -7.78806, 0.41016
-1.30093, -8.54721, 0.52654
-0.497749, -7.69658, 0.380817
-0.428714, -7.63871, 0.328852
-0.445699, -7.64191, 0.345178
-2.35676, -9.26144, 0.13063
-0.457091, -7.66658, 0.301455
-0.475545, -7.70837, 0.283778
-1.32973, -8.42197, 0.182014
-1.36123, -8.47106, 0.178074
-2.56738, -9.41973, 0.123538
-2.02672, -9.00174, 0.14367
-0.411926, -7.65078, 0.311969
-0.727106, -7.92557, 0.236562
-0.493724, -7.7052, 0.384264
-0.516719, -7.71673, 0.388557
-1.95089, -9.30889, 0.59509
-0.744756, -7.98145, 0.450832
-1.59994, -8.63248, 0.166191
-1.64418, -8.89972, 0.561138
-3.60134, -10.1421, 0.0971975
-0.428802, -7.6388, 0.328508
-0.501339, -7.73144, 0.276493
-0.674595, -7.86492, 0.246655
-2.51803, -9.79836, 0.629751
-5.33666, -11.1295, 0.0718427
-0.646113, -7.85593, 0.426365
-0.429215, -7.63922, 0.339588
-0.763766, -7.95932, 0.231485
-2.70717, -9.44263, 0.122558
-0.885766, -8.06108, 0.217897
-0.47406, -7.68304, 0.293467
-0.453814, -7.65035, 0.354784
-1.27806, -8.52378, 0.524003
-0.434767, -7.6512, 0.355528
-2.78543, -9.56859, 0.117366
-0.836003, -8.02031, 0.223071
-0.868584, -8.04693, 0.219656
-0.471004, -7.66834, 0.367282
-0.430036, -7.64004, 0.3417
-2.45692, -9.33706, 0.127169
-0.562146, -7.76701, 0.266975
-0.68727, -7.88322, 0.243458
-0.53477, -7.74778, 0.398794
-1.57848, -8.83216, 0.554959
-0.541977, -7.77905, 0.407758
-0.511052, -7.7107, 0.386354
-0.724596, -7.92597, 0.236499
-0.445288, -7.66149, 0.363127
-4.29896, -11.8074, 0.733038
-0.942207, -8.11208, 0.211846
-0.459712, -7.67575, 0.371282
-0.401262, -7.64104, 0.323086
-0.425539, -7.64232, 0.345813
-1.85091, -8.82302, 0.153884
-1.38866, -8.63717, 0.535972
-0.780068, -8.00689, 0.455222
-0.517121, -7.71716, 0.388711
-0.446904, -7.66308, 0.364139
-1.41398, -8.69207, 0.541506
-1.13838, -8.28463, 0.194031
-0.459712, -7.67575, 0.371282
-0.517651, -7.71369, 0.281998
-0.444221, -7.64039, 0.324318
-1.52323, -8.82897, 0.554663
-2.74171, -9.46674, 0.121539
-0.712658, -7.92835, 0.441126
-1.63567, -8.69666, 0.16186
-3.88681, -10.3557, 0.0908618
-0.449714, -7.68512, 0.292578
-0.546769, -7.78378, 0.409029
-0.729664, -7.95227, 0.445598
-0.695446, -7.90957, 0.43749
-2.62618, -10.0138, 0.643443
-0.588648, -7.80412, 0.41427
-0.664105, -7.87547, 0.430555
-0.479074, -7.69563, 0.288366
-0.745508, -7.96425, 0.447773
-0.405896, -7.64587, 0.350354
-0.433587, -7.65005, 0.35452
-1.51868, -8.82387, 0.554188
-1.85091, -8.82302, 0.153884
-0.47406, -7.68304, 0.293467
-0.829055, -8.06643, 0.464945
-0.860787, -8.09087, 0.468742
-0.530718, -7.74357, 0.397495
-1.1923, -8.45107, 0.515898
-0.893232, -8.07327, 0.216411
-0.469242, -7.66649, 0.366209
-6.84305, -12.2906, 0.0514581
-5.05245, -10.9597, 0.0755634
-0.43046, -7.64047, 0.342606
-0.43956, -7.65587, 0.359247
-0.796259, -7.98684, 0.227579
-1.04588, -8.19405, 0.202933
-1.57848, -8.83216, 0.554959
-0.456966, -7.65363, 0.357537
-0.846543, -8.08411, 0.467702
-0.495452, -7.73318, 0.394184
-2.84357, -10.2085, 0.655134
-4.07336, -10.4813, 0.0873836
-0.73564, -7.93326, 0.235375
-0.490486, -7.70653, 0.384777
-0.601264, -7.81737, 0.417519
-0.434743, -7.64469, 0.317921
-0.440657, -7.67958, 0.373197
-0.815942, -8.0415, 0.460961
-0.642617, -7.85214, 0.42553
-0.92066, -8.15258, 0.477899
-1.09497, -8.33656, 0.502333
-0.776543, -7.97016, 0.229923
-1.50761, -8.81146, 0.553028
-0.547718, -7.76128, 0.402799
-2.16158, -9.1052, 0.138244
-0.715453, -7.91505, 0.238216
-0.836003, -8.02031, 0.223071
-0.878036, -8.05992, 0.21804
-0.683001, -7.87931, 0.24413
-1.63907, -8.71564, 0.160617
-0.456081, -7.66649, 0.36621
-0.418516, -7.65808, 0.360836
-0.42841, -7.63841, 0.33633
-0.632226, -7.85122, 0.425326
-1.56673, -8.85856, 0.557397
-1.1428, -8.29139, 0.193401
-1.32595, -8.60804, 0.532969
-0.672187, -7.88102, 0.243835
-0.933993, -8.1717, 0.480625
-1.53769, -8.63089, 0.166301
-2.62357, -9.45061, 0.12222
-4.16432, -10.4112, 0.0893038
-0.536145, -7.74989, 0.271347
-0.413521, -7.65223, 0.310784
-1.42328, -8.68714, 0.541016
-1.50715, -8.59056, 0.169133
-0.927262, -8.16464, 0.479624
-0.674922, -7.87188, 0.245421
-1.04521, -8.2918, 0.496723
-0.470394, -7.68116, 0.373963
-0.51566, -7.7156, 0.388152
