# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-29 23:54:17 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_1.json
# init = 2 (Default)
# random
#   seed = 12902867
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.429508, -7.64434, 0.318336
-1.02723, -8.1855, 0.203821
-1.3391, -8.44891, 0.179831
-1.16572, -8.41982, 0.5123
-0.552593, -7.76142, 0.268365
-1.0621, -8.30873, 0.498867
-1.35122, -8.61934, 0.534139
-0.544983, -7.75431, 0.270185
-0.854637, -8.08752, 0.468227
-0.457168, -7.67236, 0.369504
-0.442072, -7.65656, 0.307596
-1.00469, -8.24734, 0.490952
-0.767487, -7.99523, 0.453229
-0.4497, -7.66393, 0.302952
-0.487877, -7.70366, 0.383664
-0.875777, -8.05368, 0.218813
-0.653016, -7.87484, 0.430423
-0.934788, -8.10537, 0.212617
-1.18864, -8.32308, 0.190504
-0.613722, -7.83378, 0.421386
-0.425797, -7.64071, 0.32369
-0.55035, -7.75932, 0.268894
-1.27742, -8.3976, 0.184034
-0.757985, -7.94908, 0.23299
-0.585423, -7.79195, 0.261145
-0.423465, -7.63842, 0.336396
-0.486467, -7.69914, 0.287054
-0.496472, -7.71246, 0.387004
-2.23524, -9.15878, 0.135559
-0.430115, -7.64493, 0.317638
-0.636652, -7.85772, 0.426755
-0.560909, -7.76917, 0.266444
-0.810626, -8.04085, 0.460855
-0.465951, -7.67955, 0.295011
-1.08889, -8.23839, 0.198464
-0.836483, -8.019, 0.223243
-0.691836, -7.91554, 0.438659
-0.443382, -7.65841, 0.361065
-1.08624, -8.33459, 0.502089
-0.565597, -7.78374, 0.409018
-1.85076, -9.15881, 0.583259
-0.997272, -8.15964, 0.206564
-1.27869, -8.54124, 0.525897
-0.702044, -7.8987, 0.240862
-0.47968, -7.69267, 0.289506
-0.642055, -7.86337, 0.42798
-1.67668, -8.72371, 0.160093
-0.453736, -7.66888, 0.367588
-0.434238, -7.6492, 0.353742
-0.960732, -8.20042, 0.484627
-1.01781, -8.26137, 0.492795
-1.26422, -8.52567, 0.524209
-0.44332, -7.65835, 0.361022
-0.81377, -8.04418, 0.461395
